product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0778665684,Producto Electronics 842,Electronics,"₹3,594","₹7,335",51%,3.9,"4,173"
B0707132848,Producto Car&Motorbike 843,Car&Motorbike,"₹1,191","₹2,018",41%,4.4,"5,530"
B0656600449,Producto Electronics 844,Electronics,"₹1,422","₹2,634",46%,4.3,266
B0903541648,Producto Computers&Accessories 845,Computers&Accessories,₹410,"₹1,414",71%,4.3,"3,765"
B0695391570,Producto Electronics 846,Electronics,"₹2,275","₹5,290",57%,3.7,247
B0575112807,Producto Health&PersonalCare 847,Health&PersonalCare,₹791,"₹1,098",28%,3.9,"1,352"
B0791808343,Producto Computers&Accessories 848,Computers&Accessories,₹504,"₹1,029",51%,4.2,"5,199"
B0508360907,Producto Computers&Accessories 849,Computers&Accessories,₹560,"₹1,930",71%,3.8,"6,663"
B0976112856,Producto Electronics 850,Electronics,"₹1,360","₹2,194",38%,3.9,"6,070"
B0114506454,Producto Home&Kitchen 851,Home&Kitchen,"₹1,814","₹2,834",36%,4.2,"17,894"
B0955492081,Producto Electronics 852,Electronics,"₹1,169","₹2,016",42%,3.8,678
B0382508794,Producto OfficeProducts 853,OfficeProducts,₹142,₹219,35%,3.8,"1,335"
B0903904865,Producto Electronics 854,Electronics,"₹2,292","₹5,458",58%,3.5,"4,868"
B0157629087,Producto Electronics 855,Electronics,"₹3,161","₹8,105",61%,3.9,"9,545"
B0269327666,Producto Electronics 856,Electronics,"₹1,624","₹5,238",69%,4.3,"3,246"
B0206186327,Producto Computers&Accessories 857,Computers&Accessories,"₹2,211","₹4,335",49%,3.8,"4,878"
B0837758270,Producto Computers&Accessories 858,Computers&Accessories,"₹3,963","₹7,339",46%,4.0,"5,997"
B0377902424,Producto Electronics 859,Electronics,"₹4,704","₹10,227",54%,4.0,"16,980"
B0280000444,Producto Home&Kitchen 860,Home&Kitchen,"₹1,623","₹3,864",58%,3.9,"1,013"
B0719752637,Producto Computers&Accessories 861,Computers&Accessories,₹915,"₹1,386",34%,4.2,"6,549"
B0671478616,Producto Computers&Accessories 862,Computers&Accessories,"₹2,063","₹3,438",40%,4.5,"10,559"
B0574312027,Producto Computers&Accessories 863,Computers&Accessories,"₹1,293","₹2,351",45%,4.3,"8,447"
B0787900491,Producto Computers&Accessories 864,Computers&Accessories,"₹1,230","₹2,320",47%,3.8,"11,226"
B0591054255,Producto Computers&Accessories 865,Computers&Accessories,"₹2,096","₹4,460",53%,4.6,"1,864"
B0221260807,Producto Electronics 866,Electronics,"₹1,935","₹4,962",61%,4.3,221
B0525618308,Producto Electronics 867,Electronics,"₹2,184","₹3,165",31%,3.8,"8,961"
B0653545610,Producto OfficeProducts 868,OfficeProducts,₹69,₹383,82%,3.9,"4,067"
B0798363433,Producto Toys&Games 869,Toys&Games,₹573,"₹1,123",49%,4.3,"4,989"
B0691917538,Producto Computers&Accessories 870,Computers&Accessories,"₹1,413","₹1,835",23%,4.0,"3,573"
B0338220406,Producto Electronics 871,Electronics,"₹4,907","₹7,112",31%,3.7,"3,630"
B0428859816,Producto Home&Kitchen 872,Home&Kitchen,₹914,"₹2,611",65%,4.0,"11,549"
B0706199403,Producto Computers&Accessories 873,Computers&Accessories,"₹1,964","₹2,806",30%,3.9,"5,225"
B0829720805,Producto Electronics 874,Electronics,₹718,"₹1,330",46%,|,792
B0689523090,Producto Electronics 875,Electronics,₹674,"₹2,408",72%,4.4,"6,318"
B0230612911,Producto Home&Kitchen 876,Home&Kitchen,₹953,"₹3,970",76%,4.3,"8,934"
B0946003636,Producto Home&Kitchen 877,Home&Kitchen,₹548,"₹1,828",70%,4.3,"10,303"
B0730251958,Producto Electronics 878,Electronics,"₹3,962","₹8,086",51%,4.3,"4,695"
B0250449340,Producto Electronics 879,Electronics,₹667,"₹1,389",52%,3.8,"2,454"
B0535744927,Producto Electronics 880,Electronics,"₹9,186","₹19,137",52%,3.9,"10,176"
B0651015213,Producto Home&Kitchen 881,Home&Kitchen,₹157,₹235,33%,4.4,"3,181"
B0720961627,Producto Electronics 882,Electronics,"₹2,661","₹4,927",46%,4.0,"7,748"
B0838213795,Producto Electronics 883,Electronics,₹340,₹558,39%,3.6,"7,123"
B0690195089,Producto Home&Kitchen 884,Home&Kitchen,"₹1,440","₹2,667",46%,4.1,"5,885"
B0867480393,Producto Electronics 885,Electronics,"₹1,240","₹1,653",25%,4.1,"1,850"
B0381240415,Producto Home&Kitchen 886,Home&Kitchen,₹878,"₹1,111",21%,4.1,"5,154"
B0295646481,Producto Electronics 887,Electronics,"₹1,920","₹4,266",55%,3.8,"3,419"
B0622018955,Producto Electronics 888,Electronics,"₹2,926","₹5,852",50%,4.6,"32,004"
B0620519904,Producto Electronics 889,Electronics,"₹1,753","₹2,922",40%,3.6,"6,873"
B0389907245,Producto Home&Kitchen 890,Home&Kitchen,₹778,"₹1,467",47%,4.0,"8,880"
B0196901558,Producto OfficeProducts 891,OfficeProducts,₹430,₹827,48%,4.5,"14,657"
B0119662373,Producto MusicalInstruments 892,MusicalInstruments,"₹1,536","₹2,648",42%,4.2,301
B0734123981,Producto Computers&Accessories 893,Computers&Accessories,"₹1,190","₹1,803",34%,4.2,"3,974"
B0683016833,Producto Home&Kitchen 894,Home&Kitchen,₹460,₹837,45%,3.7,"9,192"
B0213123848,Producto Electronics 895,Electronics,"₹2,322","₹4,300",46%,4.1,"2,689"
B0989746684,Producto Electronics 896,Electronics,"₹2,265","₹4,195",46%,4.0,686
B0402067588,Producto OfficeProducts 897,OfficeProducts,₹57,₹378,85%,3.8,"6,491"
B0223999329,Producto Electronics 898,Electronics,"₹1,998","₹2,895",31%,4.2,"1,600"
B0130206738,Producto Electronics 899,Electronics,₹356,₹565,37%,3.8,"1,618"
B0845360454,Producto Electronics 900,Electronics,"₹1,635","₹2,772",41%,3.8,"3,290"
B0301161254,Producto Electronics 901,Electronics,₹352,₹587,40%,4.1,"1,121"
B0223912080,Producto Electronics 902,Electronics,"₹1,524","₹2,275",33%,3.9,"2,995"
B0528814782,Producto Computers&Accessories 903,Computers&Accessories,₹343,₹837,59%,4.1,"6,784"
B0583503193,Producto Computers&Accessories 904,Computers&Accessories,₹605,"₹1,081",44%,4.0,"19,162"
B0242577069,Producto OfficeProducts 905,OfficeProducts,"₹1,322","₹1,653",20%,4.3,"2,357"
B0450433386,Producto Home&Kitchen 906,Home&Kitchen,₹374,₹440,15%,3.7,"2,274"
B0118679259,Producto Electronics 907,Electronics,"₹1,542","₹2,447",37%,3.9,"6,459"
B0341575365,Producto Electronics 908,Electronics,"₹3,967","₹4,266",7%,4.1,"2,020"
B0770753671,Producto Computers&Accessories 909,Computers&Accessories,₹166,₹268,38%,3.7,"1,874"
B0100714335,Producto Computers&Accessories 910,Computers&Accessories,"₹1,480","₹1,850",20%,3.7,"6,841"
B0556028050,Producto Electronics 911,Electronics,"₹3,345","₹3,982",16%,4.0,"10,279"
B0911095165,Producto Computers&Accessories 912,Computers&Accessories,₹271,₹796,66%,4.3,"4,465"
B0990070162,Producto Computers&Accessories 913,Computers&Accessories,₹305,₹525,42%,4.3,"2,575"
B0890604055,Producto Computers&Accessories 914,Computers&Accessories,"₹2,857","₹3,616",21%,4.0,"1,453"
B0249205943,Producto Computers&Accessories 915,Computers&Accessories,₹216,₹281,23%,3.8,"5,296"
B0848046032,Producto Electronics 916,Electronics,₹966,"₹2,416",60%,4.1,"14,789"
B0932047095,Producto Toys&Games 917,Toys&Games,₹148,₹250,41%,4.2,"6,666"
B0417300855,Producto Home&Kitchen 918,Home&Kitchen,₹81,₹100,19%,4.0,"5,711"
B0729149457,Producto Electronics 919,Electronics,"₹5,675","₹7,183",21%,4.3,"8,836"
B0730809896,Producto OfficeProducts 920,OfficeProducts,₹314,"₹1,084",71%,3.8,"17,357"
B0394869935,Producto Computers&Accessories 921,Computers&Accessories,"₹3,276","₹4,748",31%,3.8,"5,003"
B0560930129,Producto OfficeProducts 922,OfficeProducts,₹518,₹740,30%,4.3,"2,945"
B0232395455,Producto Home&Kitchen 923,Home&Kitchen,₹238,₹418,43%,3.6,"6,581"
B0699742351,Producto Computers&Accessories 924,Computers&Accessories,₹509,"₹1,377",63%,3.9,"12,629"
B0899704783,Producto Electronics 925,Electronics,₹398,₹797,50%,3.8,"3,326"
B0154047715,Producto Electronics 926,Electronics,"₹1,687","₹2,677",37%,3.6,194
B0963889302,Producto Computers&Accessories 927,Computers&Accessories,"₹2,360","₹4,290",45%,4.0,"2,944"
B0405712597,Producto Home&Kitchen 928,Home&Kitchen,₹466,₹832,44%,4.2,"3,376"
B0827295398,Producto Electronics 929,Electronics,"₹3,186","₹4,306",26%,4.0,"3,317"
B0843771680,Producto Electronics 930,Electronics,"₹3,042","₹4,056",25%,4.2,"5,965"
B0411770135,Producto MusicalInstruments 931,MusicalInstruments,₹417,₹772,46%,4.3,"9,103"
B0127922230,Producto Health&PersonalCare 932,Health&PersonalCare,₹76,₹158,52%,3.9,"3,365"
B0773040060,Producto Computers&Accessories 933,Computers&Accessories,"₹2,540","₹3,342",24%,4.7,"7,766"
B0224098643,Producto Electronics 934,Electronics,"₹1,291","₹1,519",15%,3.8,"4,174"
B0275286496,Producto Electronics 935,Electronics,"₹3,228","₹4,483",28%,3.9,"5,203"
B0819376350,Producto Electronics 936,Electronics,₹344,"₹1,495",77%,3.9,"2,625"
B0524648359,Producto HomeImprovement 937,HomeImprovement,₹369,₹542,32%,4.1,"7,611"
B0297726393,Producto Electronics 938,Electronics,"₹3,046","₹4,415",31%,3.9,"4,330"
B0394189430,Producto Computers&Accessories 939,Computers&Accessories,₹859,"₹1,790",52%,4.0,"4,564"
B0283197767,Producto Electronics 940,Electronics,"₹2,007","₹2,509",20%,3.9,"1,591"
B0218222921,Producto Computers&Accessories 941,Computers&Accessories,₹504,₹854,41%,3.9,"2,925"
B0901896320,Producto Home&Kitchen 942,Home&Kitchen,₹697,"₹1,366",49%,4.1,"10,305"
B0944526932,Producto Home&Kitchen 943,Home&Kitchen,₹346,₹597,42%,3.9,"6,622"
B0942418328,Producto Electronics 944,Electronics,"₹1,556","₹4,864",68%,4.0,"3,130"
B0706570591,Producto Electronics 945,Electronics,₹766,"₹1,392",45%,4.3,"5,862"
B0378772156,Producto Electronics 946,Electronics,₹820,"₹2,486",67%,4.0,"8,538"
B0305811373,Producto HomeImprovement 947,HomeImprovement,₹931,"₹1,478",37%,4.1,"2,600"
B0693398893,Producto OfficeProducts 948,OfficeProducts,₹591,₹832,29%,3.7,"5,891"
B0711706313,Producto Computers&Accessories 949,Computers&Accessories,"₹1,567","₹2,749",43%,3.9,455
B0725953595,Producto Computers&Accessories 950,Computers&Accessories,₹950,"₹1,863",49%,3.7,"7,329"
B0107961650,Producto Home&Kitchen 951,Home&Kitchen,₹163,₹418,61%,4.6,"12,038"
B0570627068,Producto Electronics 952,Electronics,"₹3,877","₹5,965",35%,4.4,"6,233"
B0607195375,Producto HomeImprovement 953,HomeImprovement,₹617,₹979,37%,4.2,"3,713"
B0698328392,Producto Computers&Accessories 954,Computers&Accessories,₹370,"₹1,194",69%,4.7,"3,098"
B0389583315,Producto Computers&Accessories 955,Computers&Accessories,₹755,"₹1,110",32%,4.2,"4,465"
B0679108271,Producto Computers&Accessories 956,Computers&Accessories,"₹2,925","₹5,850",50%,4.0,"6,922"
B0570133927,Producto Electronics 957,Electronics,"₹1,443","₹2,830",49%,4.1,"9,220"
B0648215558,Producto Electronics 958,Electronics,₹633,₹867,27%,4.3,"2,041"
B0838126154,Producto Home&Kitchen 959,Home&Kitchen,"₹1,933","₹2,762",30%,3.7,"2,241"
B0182147045,Producto Electronics 960,Electronics,"₹1,807","₹2,476",27%,3.6,"2,112"
B0424907758,Producto Computers&Accessories 961,Computers&Accessories,₹616,"₹1,258",51%,4.1,897
B0603008398,Producto Electronics 962,Electronics,₹786,"₹1,210",35%,3.8,"9,391"
B0982286149,Producto Computers&Accessories 963,Computers&Accessories,₹678,"₹2,118",68%,3.4,"11,204"
B0222738108,Producto Electronics 964,Electronics,"₹2,784","₹6,187",55%,3.7,"1,846"
B0541584439,Producto Computers&Accessories 965,Computers&Accessories,"₹1,197","₹2,176",45%,3.9,"15,716"
B0424899209,Producto Home&Kitchen 966,Home&Kitchen,₹482,₹817,41%,4.0,"3,629"
B0368734975,Producto Electronics 967,Electronics,₹551,₹716,23%,4.0,"6,396"
B0682332239,Producto Computers&Accessories 968,Computers&Accessories,₹703,"₹1,634",57%,4.6,"11,784"
B0694696812,Producto Computers&Accessories 969,Computers&Accessories,"₹1,105","₹2,512",56%,4.0,132
B0193853386,Producto Home&Kitchen 970,Home&Kitchen,₹381,₹569,33%,4.1,"4,473"
B0497452984,Producto Toys&Games 971,Toys&Games,"₹1,178","₹1,707",31%,3.5,"1,182"
B0682612770,Producto Home&Kitchen 972,Home&Kitchen,₹660,₹835,21%,3.9,240
B0193850951,Producto Electronics 973,Electronics,"₹2,292","₹4,245",46%,4.1,"5,837"
B0969726811,Producto Electronics 974,Electronics,₹993,"₹2,309",57%,3.7,"7,134"
B0572536322,Producto Electronics 975,Electronics,"₹4,571","₹5,643",19%,3.7,"1,596"
B0363112513,Producto Computers&Accessories 976,Computers&Accessories,"₹1,364","₹2,273",40%,4.1,"5,158"
B0699104948,Producto Electronics 977,Electronics,"₹5,079","₹9,069",44%,3.9,"11,352"
B0487263181,Producto Computers&Accessories 978,Computers&Accessories,"₹1,412","₹2,314",39%,4.0,"3,533"
B0917733171,Producto Computers&Accessories 979,Computers&Accessories,"₹1,234","₹3,010",59%,4.2,"1,357"
B0453814876,Producto Electronics 980,Electronics,"₹3,092","₹3,865",20%,4.5,"8,404"
B0724586420,Producto Home&Kitchen 981,Home&Kitchen,₹216,₹424,49%,4.0,"3,380"
B0491507758,Producto Electronics 982,Electronics,"₹5,516","₹7,258",24%,4.5,"2,344"
B0599476994,Producto Electronics 983,Electronics,"₹1,919","₹4,264",55%,3.5,"2,980"
B0710876864,Producto Home&Kitchen 984,Home&Kitchen,"₹1,160","₹1,841",37%,4.0,"3,117"
B0631818894,Producto Computers&Accessories 985,Computers&Accessories,"₹3,260","₹4,127",21%,3.9,401
B0959139667,Producto Home&Kitchen 986,Home&Kitchen,"₹1,886","₹2,549",26%,3.8,"4,273"
B0104131029,Producto Computers&Accessories 987,Computers&Accessories,₹294,₹774,62%,4.2,"7,575"
B0738594593,Producto Electronics 988,Electronics,₹651,"₹1,001",35%,3.9,"3,076"
B0448650033,Producto Home&Kitchen 989,Home&Kitchen,₹282,₹612,54%,3.5,"4,566"
B0606086688,Producto Home&Kitchen 990,Home&Kitchen,₹330,₹388,15%,3.5,"4,091"
B0321379842,Producto Home&Kitchen 991,Home&Kitchen,₹552,₹849,35%,4.2,"5,678"
B0553691649,Producto Electronics 992,Electronics,₹622,"₹1,152",46%,3.6,"1,861"
B0976500355,Producto Computers&Accessories 993,Computers&Accessories,₹499,₹768,35%,4.2,"1,747"
B0867092495,Producto Computers&Accessories 994,Computers&Accessories,"₹1,354","₹2,603",48%,4.1,"19,885"
B0212282293,Producto Electronics 995,Electronics,₹189,₹631,70%,4.0,"7,428"
B0353949472,Producto HomeImprovement 996,HomeImprovement,₹726,"₹1,008",28%,3.9,"3,119"
B0531672584,Producto Electronics 997,Electronics,"₹3,390","₹5,948",43%,4.2,"7,653"
B0480689720,Producto Car&Motorbike 998,Car&Motorbike,"₹1,664","₹2,218",25%,3.6,"1,659"
B0879998247,Producto Computers&Accessories 999,Computers&Accessories,"₹2,321","₹3,137",26%,4.0,"7,264"
B0686220517,Producto Electronics 1000,Electronics,"₹3,784","₹5,484",31%,3.7,"2,397"
B0871603251,Producto Computers&Accessories 1001,Computers&Accessories,"₹1,019","₹3,286",69%,4.1,520
B0468122065,Producto OfficeProducts 1002,OfficeProducts,₹67,₹240,72%,4.3,"6,289"
B0134162959,Producto Home&Kitchen 1003,Home&Kitchen,₹684,"₹1,006",32%,4.0,"1,324"
B0698314119,Producto Home&Kitchen 1004,Home&Kitchen,"₹1,362","₹1,918",29%,4.1,"3,321"
B0838255446,Producto Home&Kitchen 1005,Home&Kitchen,₹354,₹824,57%,3.8,"3,401"
B0119932219,Producto Home&Kitchen 1006,Home&Kitchen,₹258,₹831,69%,4.1,"8,423"
B0333590269,Producto MusicalInstruments 1007,MusicalInstruments,"₹1,396","₹2,971",53%,4.0,"15,300"
B0140992419,Producto Electronics 1008,Electronics,"₹7,299","₹9,999",27%,3.9,"6,463"
B0167747330,Producto Computers&Accessories 1009,Computers&Accessories,"₹1,987","₹3,613",45%,3.8,"5,296"
B0659582222,Producto Electronics 1010,Electronics,₹359,₹652,45%,3.9,"4,850"
B0164372325,Producto Health&PersonalCare 1011,Health&PersonalCare,₹390,₹549,29%,3.7,"4,295"
B0354106622,Producto Toys&Games 1012,Toys&Games,₹145,₹303,52%,3.6,"11,150"
B0473680864,Producto Electronics 1013,Electronics,"₹1,937","₹6,053",68%,3.9,"8,273"
B0549725137,Producto Home&Kitchen 1014,Home&Kitchen,"₹1,245","₹2,895",57%,4.2,506
B0679451414,Producto Toys&Games 1015,Toys&Games,"₹2,072","₹2,496",17%,4.0,"1,148"
B0182674818,Producto Electronics 1016,Electronics,"₹4,714","₹5,892",20%,3.6,"6,172"
B0891887517,Producto Computers&Accessories 1017,Computers&Accessories,"₹1,641","₹2,931",44%,3.9,"5,407"
B0399759276,Producto HomeImprovement 1018,HomeImprovement,₹766,"₹1,446",47%,4.2,"14,220"
B0659972368,Producto Electronics 1019,Electronics,₹621,"₹1,321",53%,3.9,"8,220"
B0203185265,Producto Home&Kitchen 1020,Home&Kitchen,₹660,"₹1,158",43%,3.6,"3,933"
B0528383161,Producto Electronics 1021,Electronics,"₹2,800","₹3,733",25%,4.6,"5,100"
B0833313849,Producto Toys&Games 1022,Toys&Games,₹365,₹420,13%,3.9,"1,613"
B0366855391,Producto Health&PersonalCare 1023,Health&PersonalCare,₹505,₹683,26%,3.6,"2,409"
B0429593709,Producto Toys&Games 1024,Toys&Games,"₹1,662","₹2,725",39%,4.0,"1,103"
B0884746680,Producto Computers&Accessories 1025,Computers&Accessories,₹951,"₹3,171",70%,4.1,"2,644"
B0570560134,Producto OfficeProducts 1026,OfficeProducts,₹367,₹633,42%,3.6,"1,181"
B0503195302,Producto MusicalInstruments 1027,MusicalInstruments,"₹2,748","₹3,478",21%,4.0,"3,298"
B0880549965,Producto Electronics 1028,Electronics,"₹1,582","₹3,679",57%,4.3,"3,712"
B0452888249,Producto Home&Kitchen 1029,Home&Kitchen,₹431,₹980,56%,4.0,733
B0123801527,Producto Electronics 1030,Electronics,₹545,₹851,36%,3.4,"4,649"
B0220018574,Producto Computers&Accessories 1031,Computers&Accessories,"₹1,796","₹3,325",46%,4.1,"3,326"
B0934219563,Producto Electronics 1032,Electronics,"₹3,108","₹4,570",32%,4.1,"8,017"
B0841975559,Producto Electronics 1033,Electronics,"₹2,291","₹4,582",50%,3.9,"6,745"
B0482984271,Producto Electronics 1034,Electronics,"₹1,895","₹7,287",74%,3.9,"5,517"
B0540802088,Producto Home&Kitchen 1035,Home&Kitchen,₹479,₹812,41%,|,"3,305"
B0538787745,Producto Electronics 1036,Electronics,"₹2,370","₹3,160",25%,3.8,"1,396"
B0701405741,Producto Home&Kitchen 1037,Home&Kitchen,₹362,₹594,39%,3.7,"6,166"
B0754044375,Producto Electronics 1038,Electronics,"₹1,194","₹2,095",43%,4.0,"8,117"
B0747734519,Producto Electronics 1039,Electronics,₹703,₹976,28%,4.1,"3,897"
B0659146524,Producto Computers&Accessories 1040,Computers&Accessories,₹745,"₹1,049",29%,4.1,"4,925"
B0423228943,Producto Home&Kitchen 1041,Home&Kitchen,₹658,"₹1,604",59%,3.4,"8,760"
B0152902020,Producto Electronics 1042,Electronics,"₹5,913","₹11,371",48%,3.8,"7,440"
B0294180100,Producto Computers&Accessories 1043,Computers&Accessories,₹436,₹726,40%,4.3,"6,462"
B0225844211,Producto OfficeProducts 1044,OfficeProducts,₹259,₹518,50%,4.1,"1,373"
B0829052701,Producto Computers&Accessories 1045,Computers&Accessories,"₹1,572","₹6,286",75%,3.7,"2,311"
B0573283188,Producto Electronics 1046,Electronics,"₹2,254","₹4,795",53%,4.4,"4,241"
B0921290673,Producto Electronics 1047,Electronics,"₹2,320","₹4,070",43%,4.3,"3,877"
B0774030577,Producto OfficeProducts 1048,OfficeProducts,₹167,₹299,44%,3.9,"2,128"
B0921731050,Producto Electronics 1049,Electronics,"₹1,627","₹2,805",42%,4.3,"2,230"
B0276535692,Producto OfficeProducts 1050,OfficeProducts,₹188,₹391,52%,4.6,"5,054"
B0360489698,Producto Computers&Accessories 1051,Computers&Accessories,"₹1,206","₹2,804",57%,3.7,"4,971"
B0884334128,Producto Toys&Games 1052,Toys&Games,₹657,"₹1,027",36%,4.1,"6,527"
B0695880280,Producto Home&Kitchen 1053,Home&Kitchen,₹247,₹851,71%,4.6,985
B0715685389,Producto Health&PersonalCare 1054,Health&PersonalCare,₹170,₹396,57%,4.2,"3,573"
B0362876267,Producto Computers&Accessories 1055,Computers&Accessories,"₹2,009","₹4,565",56%,3.8,697
B0957646637,Producto Home&Kitchen 1056,Home&Kitchen,₹946,"₹2,955",68%,4.1,"5,829"
B0512740057,Producto Computers&Accessories 1057,Computers&Accessories,"₹1,011","₹1,532",34%,4.4,"4,709"
B0306267473,Producto Computers&Accessories 1058,Computers&Accessories,₹628,"₹1,569",60%,3.8,"4,267"
B0787107709,Producto Computers&Accessories 1059,Computers&Accessories,₹466,₹685,32%,4.0,"3,059"
B0463172947,Producto OfficeProducts 1060,OfficeProducts,₹416,₹527,21%,3.9,"2,083"
B0480030241,Producto Health&PersonalCare 1061,Health&PersonalCare,₹299,₹506,41%,3.8,"3,544"
B0937827654,Producto Home&Kitchen 1062,Home&Kitchen,"₹1,186","₹1,625",27%,4.0,"5,676"
B0895324590,Producto Computers&Accessories 1063,Computers&Accessories,₹950,"₹1,697",44%,4.0,"3,113"
B0280606779,Producto Computers&Accessories 1064,Computers&Accessories,"₹2,378","₹5,170",54%,4.2,"1,607"
B0335545417,Producto Home&Kitchen 1065,Home&Kitchen,"₹1,764","₹3,208",45%,4.3,"6,498"
B0916991694,Producto Electronics 1066,Electronics,"₹9,597","₹11,563",17%,3.6,"4,762"
B0761322593,Producto Electronics 1067,Electronics,"₹1,384","₹4,324",68%,4.1,"1,639"
B0982236506,Producto Computers&Accessories 1068,Computers&Accessories,₹753,"₹1,638",54%,4.0,"1,131"
B0675175124,Producto Electronics 1069,Electronics,"₹2,046","₹4,092",50%,4.1,"1,331"
B0773503070,Producto Electronics 1070,Electronics,"₹1,606","₹2,769",42%,4.0,"3,920"
B0137539249,Producto Electronics 1071,Electronics,"₹3,007","₹7,335",59%,3.8,"15,423"
B0269118968,Producto Electronics 1072,Electronics,"₹1,172","₹5,326",78%,4.5,"22,488"
B0714873731,Producto Electronics 1073,Electronics,"₹1,308","₹2,255",42%,4.5,"6,911"
B0719496378,Producto Health&PersonalCare 1074,Health&PersonalCare,₹251,₹809,69%,4.2,"1,613"
B0675109968,Producto Computers&Accessories 1075,Computers&Accessories,₹218,₹336,35%,|,"12,900"
B0771156464,Producto Computers&Accessories 1076,Computers&Accessories,"₹2,179","₹5,586",61%,4.1,"16,689"
B0715357117,Producto Home&Kitchen 1077,Home&Kitchen,₹304,₹692,56%,4.3,"2,452"
B0876117743,Producto Electronics 1078,Electronics,"₹4,814","₹8,160",41%,3.3,"2,944"
B0773542483,Producto Toys&Games 1079,Toys&Games,₹279,₹507,45%,4.0,"8,302"
B0724548632,Producto Home&Kitchen 1080,Home&Kitchen,₹436,"₹1,322",67%,3.9,"13,832"
B0694298326,Producto Electronics 1081,Electronics,"₹1,091","₹2,538",57%,4.1,"4,671"
B0933345998,Producto Computers&Accessories 1082,Computers&Accessories,"₹1,154","₹2,884",60%,4.4,"12,571"
B0529857568,Producto OfficeProducts 1083,OfficeProducts,₹129,₹231,44%,4.0,"6,043"
B0968019474,Producto Toys&Games 1084,Toys&Games,₹60,₹100,40%,3.9,"5,252"
B0951965752,Producto Computers&Accessories 1085,Computers&Accessories,"₹3,689","₹4,854",24%,3.6,"3,402"
B0294588686,Producto Computers&Accessories 1086,Computers&Accessories,"₹4,218","₹5,550",24%,3.9,"11,415"
B0577813800,Producto Electronics 1087,Electronics,₹877,"₹2,249",61%,4.2,"6,119"
B0180085199,Producto Health&PersonalCare 1088,Health&PersonalCare,₹101,₹240,58%,3.8,"6,934"
B0537257275,Producto Electronics 1089,Electronics,"₹1,309","₹2,786",53%,3.5,"12,853"
B0224963180,Producto Toys&Games 1090,Toys&Games,₹186,₹266,30%,4.6,"7,970"
B0661777903,Producto Home&Kitchen 1091,Home&Kitchen,"₹1,017","₹1,614",37%,4.1,"2,627"
B0366623583,Producto Computers&Accessories 1092,Computers&Accessories,₹753,"₹1,537",51%,4.0,"4,590"
B0454475797,Producto Computers&Accessories 1093,Computers&Accessories,₹902,"₹1,367",34%,4.4,"2,244"
B0481614239,Producto Electronics 1094,Electronics,₹708,"₹2,023",65%,4.1,"5,409"
B0983532172,Producto Electronics 1095,Electronics,"₹1,932","₹3,067",37%,4.4,"4,379"
B0617175795,Producto Electronics 1096,Electronics,"₹1,295","₹2,490",48%,4.4,"3,984"
B0282927568,Producto Electronics 1097,Electronics,"₹2,283","₹3,127",27%,3.6,"3,544"
B0401118596,Producto Home&Kitchen 1098,Home&Kitchen,₹591,₹703,16%,4.1,561
B0988857008,Producto Computers&Accessories 1099,Computers&Accessories,"₹2,580","₹4,161",38%,4.5,"21,105"
B0559491936,Producto Electronics 1100,Electronics,"₹2,539","₹4,304",41%,3.7,"3,299"
B0466679770,Producto Car&Motorbike 1101,Car&Motorbike,₹755,"₹1,179",36%,3.7,"3,511"
B0298232452,Producto OfficeProducts 1102,OfficeProducts,₹227,₹267,15%,3.7,"7,558"
B0609377508,Producto Toys&Games 1103,Toys&Games,₹416,"₹1,434",71%,4.3,"10,414"
B0794284870,Producto Health&PersonalCare 1104,Health&PersonalCare,₹164,₹293,44%,4.1,"3,242"
B0856363695,Producto Electronics 1105,Electronics,"₹1,688","₹3,517",52%,3.5,"2,905"
B0563099153,Producto Computers&Accessories 1106,Computers&Accessories,₹888,"₹1,268",30%,4.1,"9,097"
B0224645726,Producto Home&Kitchen 1107,Home&Kitchen,"₹1,658","₹1,998",17%,3.9,"7,635"
B0715956613,Producto Home&Kitchen 1108,Home&Kitchen,₹284,₹747,62%,4.0,"3,314"
B0667401537,Producto Electronics 1109,Electronics,"₹2,865","₹5,406",47%,3.8,"11,685"
B0961897932,Producto Home&Kitchen 1110,Home&Kitchen,₹403,₹640,37%,4.1,825
B0835669545,Producto Electronics 1111,Electronics,₹318,₹419,24%,4.3,"12,567"
B0155734388,Producto Electronics 1112,Electronics,"₹1,032","₹1,876",45%,3.8,"5,590"
B0107212979,Producto Computers&Accessories 1113,Computers&Accessories,₹931,"₹2,517",63%,3.6,"12,101"
B0188155402,Producto Computers&Accessories 1114,Computers&Accessories,₹487,₹696,30%,3.9,"6,148"
B0551983129,Producto Computers&Accessories 1115,Computers&Accessories,₹836,"₹1,818",54%,4.2,"3,604"
B0276113812,Producto Electronics 1116,Electronics,₹612,"₹2,914",79%,4.0,"5,718"
B0761257409,Producto OfficeProducts 1117,OfficeProducts,"₹1,349","₹1,984",32%,3.6,"2,162"
B0440666023,Producto Electronics 1118,Electronics,₹500,"₹1,561",68%,4.3,"3,307"
B0919148599,Producto Electronics 1119,Electronics,"₹5,360","₹9,241",42%,4.4,"8,004"
B0276078709,Producto OfficeProducts 1120,OfficeProducts,₹160,₹314,49%,4.0,575
